202,19,AUBKQ,"BLACKALL, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
203,19,AUBLS,"BOLLON, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
204,19,AUBLT,"BLACKWATER, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
205,19,AUBME,"BROOME, WA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
206,19,AUBMP,"BRAMPTON, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
207,19,AUBMW,"BROADMEADOWS, VI",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
208,19,AUBNE,"BRISBANE, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
209,19,AUBQW,"BALGO HILLS, WA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
210,19,AUBRK,"BOURKE, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
211,230,AUBRN,"AUBURN, MAINE",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
212,19,AUBRT,"BATHURST ISLAND, NT",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
213,19,AUBRW,"BARROW ISLAND, WA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
214,19,AUBSJ,"BAIRNSDALE, VI",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
215,19,AUBTB,"BOTANY BAY, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
216,19,AUBUR,"BURNIE, TS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
217,19,AUBUS,"BUSSELTON, WA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
218,19,AUBUY,"BUNBURY, WA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
219,19,AUBVI,"BIRDSVILLE, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
220,19,AUBVL,BROCKVILLE,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
221,19,AUBWQ,"BREWARRINA, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
222,19,AUBYP,"BEAUTY POINT, TG",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
223,19,AUCAZ,"COBAR, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
224,19,AUCBC,"CHERRABUN, WA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
225,19,AUCBR,CANBERRA,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
226,19,AUCBX,"CONDOBOLIN, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
227,19,AUCCU,"CAPE CUVIER, WA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
228,19,AUCED,"CEDUNA, SA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
229,19,AUCFS,"COFFS HARBOUR, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
230,19,AUCHB,"CATHERINE HILL BAY, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
231,19,AUCKI,"CROKER ISLAND, NT",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
232,19,AUCLL,COLLAN ISLANDS,f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
233,19,AUCLR,"CLARENCE RIVER, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
234,19,AUCLT,"CAPE LAMBERT, WA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
235,19,AUCMA,"CUNNAMULLA, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
236,19,AUCMD,"COOTAMUNDRA, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
237,19,AUCML,"CAMOOWEAL, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
238,19,AUCMQ,"CLERMONT, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
239,19,AUCNJ,"CLONCURRY, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
240,19,AUCNS,"CAIRNS, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
241,19,AUCOB,"CORIO BAY, VI",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
242,19,AUCOM,"COOMA, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
243,19,AUCOW,"COROWA, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
244,19,AUCPD,"COOBER PEDY, SA",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
245,19,AUCQP,"CAPE FLATTERY, QL",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
246,19,AUCSI,"CASINO, NS",f,,,,2023-01-24 15:16:56,2023-01-24 15:16:56,
