289,19,0,BMW,BROADMEADOWS,2023-01-25 10:05:35,2023-01-25 10:05:35,
290,19,0,BNE,BRISBANE,2023-01-25 10:05:35,2023-01-25 10:05:35,
291,19,0,BNK,BALLINA,2023-01-25 10:05:35,2023-01-25 10:05:35,
292,19,0,BOX,BORROLOOLA,2023-01-25 10:05:35,2023-01-25 10:05:35,
293,19,0,BQL,BOULIA,2023-01-25 10:05:35,2023-01-25 10:05:35,
294,19,0,BQW,"BALGO HILLS,WA",2023-01-25 10:05:35,2023-01-25 10:05:35,
295,19,0,BRJ,BRIGHT,2023-01-25 10:05:35,2023-01-25 10:05:35,
296,19,0,BRK,"BOURKE,NS",2023-01-25 10:05:35,2023-01-25 10:05:35,
297,19,0,BRT,BATHURST IS.,2023-01-25 10:05:35,2023-01-25 10:05:35,
298,19,0,BRW,BARROW ISLAND,2023-01-25 10:05:35,2023-01-25 10:05:35,
299,19,0,BSJ,"BAIRNSDALE,VI",2023-01-25 10:05:35,2023-01-25 10:05:35,
300,19,0,BTB,"BOTARY BAY,NS",2023-01-25 10:05:35,2023-01-25 10:05:35,
301,19,0,BTD,BRUNETTE DOWNS,2023-01-25 10:05:35,2023-01-25 10:05:35,
302,19,0,BTX,BETOOTA,2023-01-25 10:05:35,2023-01-25 10:05:35,
